Species,Genus,Subspecies,Preliminary,Group,Status,Herbarium,Collector,Colnumber,Country,Area,Latitude,Dlatitude,Longitude,Dlongitude,Elevation,Stemlength,Stemdiameter,Petiole,Rachislen,Numpin,Pinlength,Pinwidth,Apjoin,Stinflolen,Straclen,Pisinflolen,Psraclen,Fruitlen,Fruitdiam,Solclu,Climbs,Sheath,Mottle,Dactyl,Elasti,Latifo,Hetera,Unifar,Dasyac,Discol,Phispi,Bulbou,Swelli,Gracil,Needle,Pholid,Petmar,Upward,Pachys,Hairli,Scabrid,Exilis,Intersp,Horseh,Ingens,Siphon,Minute,Moti,Spiral,Detach,Spicul,Nospin,Latmar,Spines,Corrug,Ocrflo,Ocrpog,Ocrlep,Ocrlae,Ocrdiv,Ocrcil,Ocrwal,Ocrpoi,Ocrpal,Ocrlon,Ocrtru,Ocrset,Ocrerin,Ocrsip,Ocrcon,Ocrgur,Ocrper,Ocrrho,Ocrjav,Ocrpse,Ocrpip,Ocrurs,Ocrrha,Flagel,Rachis,Rachil,Wooly,Racir,Pinnae,Pinsha,Divari,Insign,Hairy,Specta,Grayis,Erinac,Reddis,Tufted,Phvein,Sweptb,Proxim,Distal,Pinfew,Semelp,Rootin,Infpos,Infdae,Inflag,Infall,Infper,Inferi,Infpal,Infaru,Pedunc,Prophy,Murpro,Pedice,Piviti,Piinop,Pilobb,Pidisp,Pidimo,Pirecu,Picand,Rbcalo,Rbcera,Rbtatt,Rbpalu,Rbconi,Rbviti,Rbtubu,Rbanom,Rbplat,Rberin,Rbpogo,Rbsiph,Rbdaem,Piptos,Papery,Fimbri,Racped,Polyst,Retisp,Raclon,Ciliar,Laevig,Murica,Staord,Rblack,Starrg,Stflel,Sepals,Sepfle,Exsert,Stamen,Filame,Pisord,Ppdiva,Ridley,Tetrad,Pirasp,Cellat,Dyaped,Bracte,Pistom,Neuter,Cupula,Frshap,Perian,Scales,Dragon,Glossy,Fringe,Seeded,Attach,Renifo,Seedsu,Sarcot,Raphe,Endosp,Embryo,Frucol
karuensis,Calamus,,C. karuensis,Sundaland flagellate,staminate,K,J. Witono,153,Indonesia,Sumatra,2.21,-2.35,101.32,101.53,1200,20,2.72,45,110,10,68,6,,,3.5,,,,,,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,0,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karuensis,Calamus,,C. karuensis,Sundaland flagellate,staminate,BO,J. Dransfield,1875,Indonesia,Sumatra,3.43,3.71,97.29,97.48,1600,10,2.26,,,12,,,,,,,,,,1,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,0,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karuensis,Calamus,,C. karuensis,Sundaland flagellate,sterile,K,I. Sangaji,18,Indonesia,Sumatra,2.46,2.76,98.46,98.76,,,2.24,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karuensis,Calamus,,C. karuensis,Sundaland flagellate,sterile,K,I. Sangaji,31,Indonesia,Sumatra,,,,,,,2.06,40,,,,,,,,,,,,,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,0,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,0,1,2,1,0,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
katikii,Calamus,,C. katikii,Sahul flagellate,pistillate,LAE,P. Katik,LAE 74954,Papua New Guinea,,7.2,-7.33,146.4,146.66,1829,5,0.39,1.8,8.8,4,12.5,1.3,2,,,,1,,,,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,0,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,0,1,2,1,0,1,0,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,0,1,1,2,2,1,1,1,0,0,1,1,1,2,0,1,0,1,2,0,0,0,creamy orange
kebariensis,Calamus,,C. kebariensis,Sahul flagellate,pistillate,K,R. Maturbongs,75,Indonesia,New Guinea,0.55,-0.91,132.59,132.98,1500,0.8,0.52,8.7,19.5,16,9.4,1,1.7,,,19,4.5,15.6,9.7,1,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,0,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,,1,1,1,1,1,2,2,1,1,1,0,1,1,1,1,2,0,1,0,1,2,0,0,0,
kebariensis,Calamus,,C. kebariensis,Sahul flagellate,pistillate,K,R. Maturbongs,73,Indonesia,New Guinea,0.55,-0.91,132.59,132.98,1240,1.5,0.38,4.8,12.3,11,7.3,0.5,0.2,,,15.2,2,13.9,10.6,1,1,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,0,1,2,1,1,1,1,1,0,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,0,1,1,1,1,1,2,2,1,1,1,0,1,1,1,1,2,0,1,0,1,2,,0,0,
kinabaluensis,Calamus,,undescribed,Sundaland flagellate,pistillate,K,Dius Tadong,520,Malaysia,Borneo,6.07,6.11,116.43,116.71,,,,,,,30,1.7,0.8,,,,8.5,16.5,11.9,,,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,,1,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,,1,1,1,1,1,1,,,,,,,,,,0,1,1,0,0,1,2,2,1,1,1,0,1,1,1,1,2,0,1,0,0,2,0,0,0,
kingianus,Calamus,,C. spicatus,Indo-Burma flagellate,pistillate,NY,A. Henderson,3138,Myanmar,,26.49,26.82,96.12,96.20,963,4,0.81,,30.5,7,30.5,2.1,2.5,,,,16,,,1,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,0,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,0,1,1,0,1,1,2,2,1,1,1,,,,,,,,,,,,,,,
kingianus,Calamus,,C. spicatus,Indo-Burma flagellate,pistillate,NY,A. Henderson,3147,Myanmar,,26.52,26.86,96.12,96.20,881,3,0.76,43,,9,35,2.1,1,,,,8,,,1,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,0,1,1,0,1,1,2,2,1,1,,,,,,,,,,,,,,,,
kingianus,Calamus,,C. kingianus,Indo-Burma flagellate,pistillate,NY,K. Armstrong,2905,Myanmar,,27.28,27.46,97.5,97.83,556,6,1.02,11,22.5,5,29.2,2.9,1,,,,11.5,,,,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,0,1,1,0,1,1,2,2,1,1,1,0,1,1,1,1,2,0,1,0,0,2,0,0,,tan
kingianus,Calamus,,C. kingianus,Indo-Burma flagellate,pistillate,NY,K. Armstrong,2249,Myanmar,,27.37,27.51,97.22,97.36,551,,0.75,6.2,24.7,8,19,2.1,3,,,,13,16.4,12.1,,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,0,1,1,2,2,1,1,1,0,1,1,1,1,2,0,1,0,0,2,0,0,0,yellow-tan
kingianus,Calamus,,C. kingianus,Indo-Burma flagellate,staminate,CAL,Dr. King's collector,s.n.,India,,,,,,450,,0.77,16.7,27.5,4,27,3,,,,,,,,,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kingianus,Calamus,,C. spicatus,Indo-Burma flagellate,staminate,NY,A. Henderson,3150,Myanmar,,26.52,26.86,96.12,96.20,881,4,1.21,,46,6,43,3.4,2,,7.5,,,,,1,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
kingianus,Calamus,,C. kingianus,Indo-Burma flagellate,sterile,CAL,S. Toppin,6191,Myanmar,,,,,,700,,,9,26,5,31.5,2.9,1.5,,,,,,,,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kingianus,Calamus,,C. spicatus,Indo-Burma flagellate,sterile,NY,A. Henderson,3145,Myanmar,,26.45,26.75,96.13,96.21,1040,2,,,,4,,,,,,,,,,1,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kjellbergii,Calamus,,C. kjellbergii,Wallacea cirrate,pist/stam,S,G. Kjelberg,2367,Indonesia,Sulawesi,2.37,-2.61,121.07,121.11,200,4.5,2.29,,,,36,4,,,3.5,,2.5,12,10.6,,1,0,4,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,0,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,2,,0,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,1,2,1,1,1,1,,,1,1,1,0,1,1,2,2,1,1,1,0,1,1,1,1,2,0,1,1,0,2,1,1,0,brown
klossii,Calamus,,C. klossii,Sahul flagellate,?,L,F. Rapparl,3301,Indonesia,New Guinea,3.57,-3.95,136.23,136.38,1750,,1.36,1,,,,,,,,,,,,,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,1,1,1,1,2,2,2,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,pist/stam,A,W. Milliken,1193,Indonesia,New Guinea,4.14,-4.23,139.2,139.33,1700,3.5,0.68,7,0.5,2,19.3,2.9,0.7,,0.5,,1.6,17.3,11.1,1,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,pistillate,L,L. Brass,12739,Indonesia,New Guinea,3.29,-3.48,139.13,139.21,1600,,0.85,0.5,,,14,2.5,,,,,2.5,,,,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,1,0,1,1,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,0,1,0,0,1,2,2,1,1,1,,,,,,,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,pistillate,L,L. Brass,11065,Indonesia,New Guinea,4.06,-4.10,138.4,138.66,2300,6.5,1.15,4.7,,,16,1.6,,,,,2.7,16,11.1,,1,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,0,1,0,0,1,2,2,1,1,1,0,1,1,1,1,2,0,1,0,1,2,0,0,0,
klossii,Calamus,,C. klossii,Sahul flagellate,pistillate,L,L. Brass,12174,Indonesia,New Guinea,3.29,-3.48,139.13,139.21,1950,7.5,1.33,19.5,,,27.2,2.2,,,,,3,17.3,13.1,,1,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,,0,1,0,0,1,2,2,1,1,1,0,1,1,1,1,2,0,1,0,1,2,0,0,0,
klossii,Calamus,,C. klossii,Sahul flagellate,pistillate,L,J. Veldkamp,6716,Papua New Guinea,,5,-5.00,141.05,141.08,2250,5,1.76,4,,,34,1.5,,,,200,2,,,,1,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,0,1,0,0,1,2,2,1,1,,,,,,,,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,pistillate,A,C. Kalkman,4040,Papua New Guinea,,5,-5.00,141,141.00,1250,,1.37,4.2,33,15,25,1.6,,,,69,1.5,,,,0,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,0,1,0,0,1,2,2,1,1,1,0,1,1,1,1,2,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,pistillate,L,L. Brass,12910,Indonesia,New Guinea,3.29,-3.48,139.13,139.21,1200,,2.33,30,,,55,3.7,,,,,5,16,10.3,,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,,0,1,0,0,1,2,2,1,1,1,0,1,1,1,1,2,0,1,0,1,2,0,0,0,white
klossii,Calamus,,C. klossii,Sahul flagellate,pistillate,P,J. Raynal,17626,Indonesia,New Guinea,4.12,-4.20,137.05,137.08,2100,,,9,45,11,30,3,8.5,,,,3.2,18.1,11.4,,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,1,1,2,2,2,1,1,1,1,1,1,1,1,,,,1,0,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,0,1,0,0,1,2,2,1,1,1,0,1,1,1,1,2,0,1,0,1,2,0,0,0,
klossii,Calamus,,C. klossii,Sahul flagellate,staminate,K,W. Kloss,s.n.,Indonesia,New Guinea,3.59,-3.98,137.13,137.21,,,,,,,19.7,2.3,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,1,0,1,1,2,2,2,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,staminate,K,H. Lam,1511,,New Guinea,,,,,,,1.09,0.5,,,14.7,1.3,,,,,,,,,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,1,0,1,1,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,staminate,L,L. Brass,10845,Indonesia,New Guinea,4.08,-4.13,138.4,138.66,2600,,0.82,,,,17,0.9,,,4.3,,,,,,1,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,staminate,K,R. Johns,10597,Indonesia,New Guinea,4.12,-4.20,137.05,137.08,2700,,,9,,15,45,3.1,,386,6.5,,,,,,1,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,staminate,BH,W. Baker,840,Indonesia,New Guinea,4.09,-4.15,137.05,137.08,2225,5,1.6,6,,12,33,3.3,4.2,250,4,,,,,1,1,0,,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,0,1,2,1,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,staminate,NY,W. Baker,831,Indonesia,New Guinea,4.17,-4.28,137.01,137.01,540,10,1.96,30,,17,37.5,3.8,1.5,600,4.5,,,,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,0,1,2,1,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,sterile,BH,J. Dransfield,7698,Indonesia,New Guinea,4.14,-4.23,137.02,137.03,1545,20,0.97,1.2,16,7,16,2.4,1.5,,,,,,,1,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,0,1,2,1,0,1,0,1,1,2,2,2,1,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,sterile,BH,J. Dransfield,7651,Indonesia,New Guinea,4.2,-4.33,136.58,136.96,435,3,1.47,10,,9,39.5,2.9,,,,,,,,0,1,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,,1,1,1,2,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klossii,Calamus,,C. klossii,Sahul flagellate,sterile,NY,W. Baker,1132,Papua New Guinea,,5.12,-5.20,141.1,141.16,1000,15,3.23,20,,30,47,2,,,,,,,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,1,1,3,1,1,1,2,1,1,1,1,1,1,0,1,2,1,0,1,1,1,1,2,2,2,1,1,1,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
